"names_and_lsid","Species Name","Scientific Name Authorship","Taxon Rank","Kingdom","Phylum","Class","Order","Family","Genus","Vernacular Name","Number of records","Republic of Korea-Australia Migratory Bird Agreement (ROKAMBA)","South Australia : Conservation Status","Bonn Convention Migratory Taxa","China-Australia Migratory Bird Agreement (CAMBA)","Victoria : Conservation Status","Japan-Australia Migratory Bird Agreement (JAMBA)","Australian Capital Territory : Conservation Status","Tasmania : Conservation Status","Queensland : Conservation Status","EPBC Act Threatened Species","Northern Territory : Conservation Status","New South Wales : Conservation Status","Western Australia : Conservation status","Western Australia : Conservation status: Priority 4","WA State Notifiable Pests"
"Mirafra (Mirafra) javanica|https://biodiversity.org.au/afd/taxa/95eb705b-270a-45a5-97a9-6b879dca4e8d|Horsfield's Bushlark|Animalia|Alaudidae","Mirafra (Mirafra) javanica","Horsfield, 1821","species","Animalia","Chordata","Aves","Passeriformes","Alaudidae","Mirafra","Horsfield's Bushlark","141","","","","","","","","","","","Vulnerable","","","",""
"Tringa (Rhyacophilus) glareola|https://biodiversity.org.au/afd/taxa/2ecff0de-1ba4-4b53-a368-0e01d36c289d|Wood Sandpiper|Animalia|Scolopacidae","Tringa (Rhyacophilus) glareola","Linnaeus, 1758","species","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Tringa","Wood Sandpiper","140","Listed","Rare","Listed","Listed","Endangered","Listed","","","","","","","Migratory","",""
"Tyto javanica|https://biodiversity.org.au/afd/taxa/86fb93fd-4551-4b38-9a12-62b6b433729b|Eastern Barn Owl|Animalia|Tytonidae","Tyto javanica","(Gmelin, 1788)","species","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Eastern Barn Owl","135","","","","","","","","","","","","","","",""
"ANATIDAE|https://biodiversity.org.au/afd/taxa/42a449b8-2b94-4ce4-8502-db8ebe50ace6|Ducks|Animalia|Anatidae","ANATIDAE","Leach, 1820","family","Animalia","Chordata","Aves","Anseriformes","Anatidae","","Ducks","133","","","","","","","","","","","","","","",""
"Calidris (Erolia) melanotos|https://biodiversity.org.au/afd/taxa/a5b1896e-ef50-4571-ac94-7c1f1c031049|Pectoral Sandpiper|Animalia|Scolopacidae","Calidris (Erolia) melanotos","(Vieillot, 1819)","species","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Pectoral Sandpiper","132","Listed","Rare","Listed","","","Listed","","","","","","","Migratory","",""
"Cygnus (Chenopis) atratus|https://biodiversity.org.au/afd/taxa/bbc91646-4947-459c-9a3b-7f1122e656f7|Black Swan|Animalia|Anatidae","Cygnus (Chenopis) atratus","(Latham, 1790)","species","Animalia","Chordata","Aves","Anseriformes","Anatidae","Cygnus","Black Swan","132","","","","","","","","","","","","","","",""
"Pluvialis fulva|https://biodiversity.org.au/afd/taxa/5526c312-451f-4c90-a69e-088b55be6956|Pacific Golden Plover|Animalia|Charadriidae","Pluvialis fulva","(Gmelin, 1789)","species","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Pluvialis","Pacific Golden Plover","123","Listed","Rare","Listed","Listed","Vulnerable","Listed","","","","","","","Migratory","",""
"Charadrius (Charadrius) ruficapillus|https://biodiversity.org.au/afd/taxa/9cc11ab9-ab7a-43d6-a04f-3ae4c7a1a42a|Red-capped Plover|Animalia|Charadriidae","Charadrius (Charadrius) ruficapillus","Temminck, 1821","species","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Charadrius","Red-capped Plover","118","","","","","","","","","","","","","","",""
"Entomyzon cyanotis|https://biodiversity.org.au/afd/taxa/1b5ef514-8951-4be7-ae79-9a05c11f8573|Blue-faced Honeyeater|Animalia|Meliphagidae","Entomyzon cyanotis","(Latham, 1801)","species","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Entomyzon","Blue-faced Honeyeater","117","","","","","","","","","","","","","","",""
"Cacatua|https://biodiversity.org.au/afd/taxa/74e7e605-9ca5-47d5-a583-60a403d51991||Animalia|Cacatuidae","Cacatua","Vieillot, 1817","genus","Animalia","Chordata","Aves","Psittaciformes","Cacatuidae","Cacatua","","116","","","","","","","","","","","","","","",""
"Corvus|https://biodiversity.org.au/afd/taxa/16e4482c-cade-4b22-b07d-c25527fd578a||Animalia|Corvidae","Corvus","Linnaeus, 1758","genus","Animalia","Chordata","Aves","Passeriformes","Corvidae","Corvus","","116","","","","","","","","","","","","","","",""
"Cairina moschata|ALA_DR24112_263|Muscovy Duck|Animalia|Anatidae","Cairina moschata","","species","Animalia","Chordata","Aves","Anseriformes","Anatidae","Cairina","Muscovy Duck","115","","","","","","","","","","","","","","",""
"Leucosarcia melanoleuca|https://biodiversity.org.au/afd/taxa/54f72646-b435-4d47-99e0-632d282a2964|Wonga Pigeon|Animalia|Columbidae","Leucosarcia melanoleuca","(Latham, 1801)","species","Animalia","Chordata","Aves","Columbiformes","Columbidae","Leucosarcia","Wonga Pigeon","115","","","","","","","","","","","","","","",""
"Macropygia (Macropygia) phasianella|https://biodiversity.org.au/afd/taxa/9a35139c-f8d3-4eb1-935e-ef0844ceeeea|Brown Cuckoo-dove|Animalia|Columbidae","Macropygia (Macropygia) phasianella","(Temminck, 1821)","species","Animalia","Chordata","Aves","Columbiformes","Columbidae","Macropygia","Brown Cuckoo-dove","115","","","","","","","","","","","","","","",""
"Butorides striata|https://biodiversity.org.au/afd/taxa/b3f14aaf-20f9-451e-980d-ad4766f49e5f|Striated Heron|Animalia|Ardeidae","Butorides striata","(Linnaeus, 1758)","species","Animalia","Chordata","Aves","Ciconiiformes","Ardeidae","Butorides","Striated Heron","108","","","","","","","","","","","","","","",""
"Calyptorhynchus (Calyptorhynchus) lathami|https://biodiversity.org.au/afd/taxa/1f6b7596-dd2b-4ede-b5b2-313eeb66fe53|Glossy Black-cockatoo|Animalia|Cacatuidae","Calyptorhynchus (Calyptorhynchus) lathami","(Temminck, 1807)","species","Animalia","Chordata","Aves","Psittaciformes","Cacatuidae","Calyptorhynchus","Glossy Black-cockatoo","108","","","","","Vulnerable","","Vulnerable","","Vulnerable","","","","","",""
"Tyto|https://biodiversity.org.au/afd/taxa/6c0d5594-b44c-4779-9155-590c5a4a5f36|Barn Owl|Animalia|Tytonidae","Tyto","Billberg, 1828","genus","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Barn Owl","102","","","","","","","","","","","","","","",""
"Ninox (Ninox) novaeseelandiae|https://biodiversity.org.au/afd/taxa/856ed4e8-dbcf-487f-80c8-9c78591d2ff6|Southern Boobook|Animalia|Strigidae","Ninox (Ninox) novaeseelandiae","(Gmelin, 1788)","species","Animalia","Chordata","Aves","Strigiformes","Strigidae","Ninox","Southern Boobook","101","","","","","","","","","","","","","","",""
"Chalcites basalis|https://biodiversity.org.au/afd/taxa/d6156ed3-bda2-42d6-a948-07d94c7e6559|Horsfield's Bronze-cuckoo|Animalia|Cuculidae","Chalcites basalis","(Horsfield, 1821)","species","Animalia","Chordata","Aves","Cuculiformes","Cuculidae","Chalcites","Horsfield's Bronze-cuckoo","94","","","","","","","","","","","","","","",""
"Todiramphus|https://biodiversity.org.au/afd/taxa/cbea7d76-da3c-426f-b88b-36b3548d5c5b||Animalia|Alcedinidae","Todiramphus","Lesson, 1827","genus","Animalia","Chordata","Aves","Coraciiformes","Alcedinidae","Todiramphus","","94","","","","","","","","","","","","","","",""
"Calidris (Erolia) ferruginea|https://biodiversity.org.au/afd/taxa/e6ea1087-ce34-4cf8-be85-546a9d732965|Curlew Sandpiper|Animalia|Scolopacidae","Calidris (Erolia) ferruginea","(Pontoppidan, 1763)","species","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Curlew Sandpiper","92","Listed","Endangered","Listed","Listed","Critically Endangered","Listed","","","Critically Endangered","Critically Endangered","Critically Endangered","Critically Endangered","Critically Endangered","",""
"Gerygone olivacea olivacea|https://biodiversity.org.au/afd/taxa/9ba1b73f-cab6-4ebf-992c-fc5de22b6202|Eastern White-throated Gerygone|Animalia|Acanthizidae","Gerygone olivacea olivacea","(Gould, 1838)","subspecies","Animalia","Chordata","Aves","Passeriformes","Acanthizidae","Gerygone","Eastern White-throated Gerygone","84","","","","","","","","","","","","","","",""
"Monarcha (Monarcha) melanopsis|https://biodiversity.org.au/afd/taxa/0ffb14a8-bfcc-4955-b112-8f0193b5f758|Black-faced Monarch|Animalia|Monarchidae","Monarcha (Monarcha) melanopsis","(Vieillot, 1818)","species","Animalia","Chordata","Aves","Passeriformes","Monarchidae","Monarcha","Black-faced Monarch","84","","","Listed","","","","","","","","","","","",""
"Cracticus nigrogularis|https://biodiversity.org.au/afd/taxa/0f5df411-17dd-4719-91de-158fb1a77b27|Pied Butcherbird|Animalia|Artamidae","Cracticus nigrogularis","(Gould, 1837)","species","Animalia","Chordata","Aves","Passeriformes","Artamidae","Cracticus","Pied Butcherbird","81","","","","","","","","","","","","","","",""
"Synoicus chinensis|https://biodiversity.org.au/afd/taxa/1f974696-630a-4666-9425-dbce7f1989b4|King Quail|Animalia|Phasianidae","Synoicus chinensis","(Linnaeus, 1766)","species","Animalia","Chordata","Aves","Galliformes","Phasianidae","Synoicus","King Quail","80","","","","","Endangered","","","","","","","","","",""
"Trichoglossus chlorolepidotus|https://biodiversity.org.au/afd/taxa/ecaca7ec-da2e-4c6b-b190-14e7a1738884|Scaly-breasted Lorikeet|Animalia|Psittacidae","Trichoglossus chlorolepidotus","(Kuhl, 1820)","species","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Trichoglossus","Scaly-breasted Lorikeet","80","","","","","","","","","","","","","","",""
"Porzana|https://biodiversity.org.au/afd/taxa/f8ef3bbb-8965-4d55-90f1-f0792cb370f6||Animalia|Rallidae","Porzana","Vieillot, 1816","genus","Animalia","Chordata","Aves","Gruiformes","Rallidae","Porzana","","79","","","","","","","","","","","","","","",""
"Anthochaera (Xanthomyza) phrygia|https://biodiversity.org.au/afd/taxa/31869a0e-2ce5-40be-b6f6-c0231a48b414|Regent Honeyeater|Animalia|Meliphagidae","Anthochaera (Xanthomyza) phrygia","(Shaw, 1794)","species","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Anthochaera","Regent Honeyeater","78","","Endangered","","","Critically Endangered","","Critically Endangered","","Critically Endangered","Critically Endangered","","Critically Endangered","","",""
"Grantiella picta|https://biodiversity.org.au/afd/taxa/6dad05af-065a-4b0f-ac18-ff00331a3f3e|Painted Honeyeater|Animalia|Meliphagidae","Grantiella picta","(Gould, 1838)","species","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Grantiella","Painted Honeyeater","75","","Rare","","","Vulnerable","","Vulnerable","","Vulnerable","Vulnerable","Vulnerable","Vulnerable","","",""
"Petroica (Petroica) boodang|https://biodiversity.org.au/afd/taxa/a3e5376b-f9e6-4bdf-adae-1e7add9f5c29|Scarlet Robin|Animalia|Petroicidae","Petroica (Petroica) boodang","(Lesson, 1838)","species","Animalia","Chordata","Aves","Passeriformes","Petroicidae","Petroica","Scarlet Robin","75","","","","","","","Vulnerable","","","","","Vulnerable","","",""
"Aviceda (Aviceda) subcristata|https://biodiversity.org.au/afd/taxa/3e9ecc98-1d7c-4de0-b574-53351bdd3b3e|Pacific Baza|Animalia|Accipitridae","Aviceda (Aviceda) subcristata","(Gould, 1838)","species","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Aviceda","Pacific Baza","74","","","","","","","","Endangered","","","","","","",""
"Artamus (Campbellornis) personatus|https://biodiversity.org.au/afd/taxa/87d9866d-6df6-481b-aa61-721fdfd09879|Masked Woodswallow|Animalia|Artamidae","Artamus (Campbellornis) personatus","(Gould, 1841)","species","Animalia","Chordata","Aves","Passeriformes","Artamidae","Artamus","Masked Woodswallow","70","","","","","","","","","","","","","","",""
"Anthochaera|https://biodiversity.org.au/afd/taxa/dff5866e-723a-4835-85b1-401814c41652||Animalia|Meliphagidae","Anthochaera","Vigors & Horsfield, 1827","genus","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Anthochaera","","68","","","","","","","","","","","","","","",""
"Calidris (Ereunetes) ruficollis|https://biodiversity.org.au/afd/taxa/3d2396a0-b532-410a-87e7-d1fe3ab497f6|Red-necked Stint|Animalia|Scolopacidae","Calidris (Ereunetes) ruficollis","(Pallas, 1776)","species","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Red-necked Stint","65","Listed","","Listed","Listed","","Listed","","","","","","","Migratory","",""
"Dendrocygna arcuata|https://biodiversity.org.au/afd/taxa/74ba2293-08ec-485a-a378-50659ce179db|Wandering Whistling-duck|Animalia|Anatidae","Dendrocygna arcuata","Horsfield, 1824","species","Animalia","Chordata","Aves","Anseriformes","Anatidae","Dendrocygna","Wandering Whistling-duck","65","","","","","","","","","","","","","","",""
"CHARADRIIDAE|https://biodiversity.org.au/afd/taxa/509cd85d-bcf8-48b1-b2c3-7e8415950109|American Golden Plover|Animalia|Charadriidae","CHARADRIIDAE","Leach, 1820","family","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","","American Golden Plover","64","","","","","","","","","","","","","","",""
"Tribonyx ventralis|https://biodiversity.org.au/afd/taxa/4491debc-214f-46a2-95cf-572fe0150d0d|Black-tailed Native-hen|Animalia|Rallidae","Tribonyx ventralis","(Gould, 1837)","species","Animalia","Chordata","Aves","Gruiformes","Rallidae","Tribonyx","Black-tailed Native-hen","63","","","","","","","","","","","","","","",""
"Petroica (Littlera) phoenicea|https://biodiversity.org.au/afd/taxa/fe74e658-4848-437a-a23d-f1001a198552|Flame Robin|Animalia|Petroicidae","Petroica (Littlera) phoenicea","Gould, 1837","species","Animalia","Chordata","Aves","Passeriformes","Petroicidae","Petroica","Flame Robin","61","","Vulnerable","","","","","","","","","","Vulnerable","","",""
"Lalage|https://biodiversity.org.au/afd/taxa/6d238f00-0536-4907-b8a0-265fc394ab23||Animalia|Campephagidae","Lalage","Boie, 1826","genus","Animalia","Chordata","Aves","Passeriformes","Campephagidae","Lalage","","60","","","","","","","","","","","","","","",""
"Actitis hypoleucos|https://biodiversity.org.au/afd/taxa/abeb5bf8-d03e-4b33-a1ea-bcfc0695102c|Common Sandpiper|Animalia|Scolopacidae","Actitis hypoleucos","(Linnaeus, 1758)","species","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Actitis","Common Sandpiper","58","Listed","Rare","Listed","Listed","Vulnerable","Listed","","","","","","","Migratory","",""
"Coturnix ypsilophora|ALA_DR22912_1114_1||Animalia|Phasianidae","Coturnix ypsilophora","","species","Animalia","Chordata","Aves","Galliformes","Phasianidae","Coturnix","","57","","","","","","","","","","","","","","",""
"Limosa limosa|https://biodiversity.org.au/afd/taxa/70b173fb-a9cc-4b73-a9ee-598d1b5289a6|Black-tailed Godwit|Animalia|Scolopacidae","Limosa limosa","(Linnaeus, 1758)","species","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Limosa","Black-tailed Godwit","57","Listed","","Listed","Listed","Critically Endangered","Listed","","","Endangered","Endangered","","Vulnerable","Migratory","",""
"Milvus migrans|https://biodiversity.org.au/afd/taxa/46b7236e-c41f-4148-847b-31e64fc5c789|Black Kite|Animalia|Accipitridae","Milvus migrans","(Boddaert, 1783)","species","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Milvus","Black Kite","56","","","","","","","","Endangered","","","","","","",""
"Chalcites osculans|https://biodiversity.org.au/afd/taxa/737198bf-0ca6-43e1-a428-f9e0f257f5c3|Black-eared Cuckoo|Animalia|Cuculidae","Chalcites osculans","Gould, 1847","species","Animalia","Chordata","Aves","Cuculiformes","Cuculidae","Chalcites","Black-eared Cuckoo","55","","","","","","","","","","","","","","",""
"Neophema (Neophema) pulchella|https://biodiversity.org.au/afd/taxa/e9cc09f0-bfc4-40a1-8b5b-a7f4beb3271d|Turquoise Parrot|Animalia|Psittacidae","Neophema (Neophema) pulchella","(Shaw, 1792)","species","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","Turquoise Parrot","52","","","","","Vulnerable","","","","","","","Vulnerable","","",""
"Ninox (Ninox) boobook|https://biodiversity.org.au/afd/taxa/68fc5ba7-463f-4a86-8314-e42a5a8d0455|Southern Boobook|Animalia|Strigidae","Ninox (Ninox) boobook","(Latham, 1801)","species","Animalia","Chordata","Aves","Strigiformes","Strigidae","Ninox","Southern Boobook","51","","","","","","","","","","","","","","",""
"Ephippiorhynchus (Ephippiorhynchus) asiaticus|https://biodiversity.org.au/afd/taxa/0ad01ce6-346b-4c2b-8c81-0881cb1e42b1|Black-necked Stork|Animalia|Ciconiidae","Ephippiorhynchus (Ephippiorhynchus) asiaticus","(Latham, 1790)","species","Animalia","Chordata","Aves","Ciconiiformes","Ciconiidae","Ephippiorhynchus","Black-necked Stork","50","","","","","","","","","","","","Endangered","","",""
"Malurus|https://biodiversity.org.au/afd/taxa/4e80fe01-f1ad-47a4-9799-553e87640973||Animalia|Maluridae","Malurus","Vieillot, 1816","genus","Animalia","Chordata","Aves","Passeriformes","Maluridae","Malurus","","50","","","","","","","","","","","","","","",""
"AVES|https://biodiversity.org.au/afd/taxa/65625205-db74-4a87-b566-ca387b119974|Birds|Animalia|null","AVES","","class","Animalia","Chordata","Aves","","","","Birds","49","","","","","","","","","","","","","","",""
"Columba (Janthoenas) leucomela|https://biodiversity.org.au/afd/taxa/4d778324-90c1-4be4-8c4d-986a970bd36c|White-headed Pigeon|Animalia|Columbidae","Columba (Janthoenas) leucomela","Temminck, 1821","species","Animalia","Chordata","Aves","Columbiformes","Columbidae","Columba","White-headed Pigeon","48","","","","","","","","","","","","","","",""
"Vanellus (Lobipluvia) miles novaehollandiae|https://biodiversity.org.au/afd/taxa/7e9a2f99-048b-4ebb-8727-b322d72d3f63|Southern Masked Lapwing|Animalia|Charadriidae","Vanellus (Lobipluvia) miles novaehollandiae","(Stephens, 1819)","subspecies","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Vanellus","Southern Masked Lapwing","48","","","","","","","","","","","","","","",""
"Irediparra gallinacea|https://biodiversity.org.au/afd/taxa/11036a27-7acd-4e65-aaae-6b68fa303606|Comb-crested Jacana|Animalia|Jacanidae","Irediparra gallinacea","(Temminck, 1828)","species","Animalia","Chordata","Aves","Charadriiformes","Jacanidae","Irediparra","Comb-crested Jacana","47","","","","","","","","","","","","Vulnerable","","",""
"Strepera (Neostrepera) versicolor|https://biodiversity.org.au/afd/taxa/8ce669b4-fb53-4be0-9203-b02444eca02a|Grey Currawong|Animalia|Artamidae","Strepera (Neostrepera) versicolor","(Latham, 1801)","species","Animalia","Chordata","Aves","Passeriformes","Artamidae","Strepera","Grey Currawong","47","","","","","","","","","","","","","","",""
"Cheramoeca leucosterna|https://biodiversity.org.au/afd/taxa/5851a3f8-4962-477f-bd38-4f86473472f5|White-backed Swallow|Animalia|Hirundinidae","Cheramoeca leucosterna","(Gould, 1841)","species","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Cheramoeca","White-backed Swallow","46","","","","","","","","","","","","","","",""
"Dromaius novaehollandiae|https://biodiversity.org.au/afd/taxa/2a4e373b-913a-4e2a-a53f-74828f6dae7e|Emu|Animalia|Casuariidae","Dromaius novaehollandiae","(Latham, 1790)","species","Animalia","Chordata","Aves","Struthioniformes","Casuariidae","Dromaius","Emu","43","","","","","","","","","","","","","","",""
