"names_and_lsid","Species Name","Scientific Name Authorship","Taxon Rank","Kingdom","Phylum","Class","Order","Family","Genus","Vernacular Name","Number of records","Republic of Korea-Australia Migratory Bird Agreement (ROKAMBA)","South Australia : Conservation Status","Bonn Convention Migratory Taxa","China-Australia Migratory Bird Agreement (CAMBA)","Victoria : Conservation Status","Japan-Australia Migratory Bird Agreement (JAMBA)","Australian Capital Territory : Conservation Status","Tasmania : Conservation Status","Queensland : Conservation Status","EPBC Act Threatened Species","Northern Territory : Conservation Status","New South Wales : Conservation Status","Western Australia : Conservation status","Western Australia : Conservation status: Priority 4","WA State Notifiable Pests"
"Thalassarche salvini|https://biodiversity.org.au/afd/taxa/59683019-c7b6-45c4-afd9-cf93947fb7ac|Salvin's Albatross|Animalia|Diomedeidae","Thalassarche salvini","(Rothschild, 1893)","species","Animalia","Chordata","Aves","Procellariiformes","Diomedeidae","Thalassarche","Salvin's Albatross","2872","","Vulnerable","Listed","","","","","","","Vulnerable","","","Vulnerable","",""
"Diomedea sanfordi|https://biodiversity.org.au/afd/taxa/fef65ae9-949c-44ea-8533-1745bf097a74|Northern Royal Albatross|Animalia|Diomedeidae","Diomedea sanfordi","Murphy, 1917","species","Animalia","Chordata","Aves","Procellariiformes","Diomedeidae","Diomedea","Northern Royal Albatross","2871","","Endangered","Listed","","","","","","","Endangered","","","Endangered","",""
"Milvus migrans affinis|https://biodiversity.org.au/afd/taxa/78cef066-c87f-447a-98fe-97bb7878fff0|Torresian Black Kite|Animalia|Accipitridae","Milvus migrans affinis","Gould, 1838","subspecies","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Milvus","Torresian Black Kite","2867","","","","","","","","Endangered","","","","","","",""
"Egretta|https://biodiversity.org.au/afd/taxa/088a3f9a-dbed-40a3-aaa0-47f0a37913df||Animalia|Ardeidae","Egretta","T. Forster, 1817","genus","Animalia","Chordata","Aves","Ciconiiformes","Ardeidae","Egretta","","2854","","","","","","","","","","","","","","",""
"Pezoporus wallicus wallicus|https://biodiversity.org.au/afd/taxa/41b07a4e-e6dc-4575-8c9b-4c44872d21f8|Eastern Ground Parrot|Animalia|Psittacidae","Pezoporus wallicus wallicus","(Kerr, 1792)","subspecies","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Pezoporus","Eastern Ground Parrot","2851","","","","","Endangered","","","","","","","","","",""
"Pachyptila belcheri|https://biodiversity.org.au/afd/taxa/6d5035b4-1b42-4720-bb75-8119baebccd2|Slender-billed Prion|Animalia|Procellariidae","Pachyptila belcheri","(Mathews, 1912)","species","Animalia","Chordata","Aves","Procellariiformes","Procellariidae","Pachyptila","Slender-billed Prion","2833","","","","","","","","","","","","","","",""
"Epthianura (Aurepthianura) crocea|https://biodiversity.org.au/afd/taxa/3ebe27bd-3977-4f7d-b822-bb8013379b3a|Yellow Chat|Animalia|Meliphagidae","Epthianura (Aurepthianura) crocea","Castelnau & Ramsay, 1877","species","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Epthianura","Yellow Chat","2832","","","","","","","","","Vulnerable","","Endangered","","","",""
"Thalassarche impavida|https://biodiversity.org.au/afd/taxa/bd20a15e-c723-49b5-9186-11ec37fb18e3|Campbell Albatross|Animalia|Diomedeidae","Thalassarche impavida","Mathews, 1912","species","Animalia","Chordata","Aves","Procellariiformes","Diomedeidae","Thalassarche","Campbell Albatross","2813","","Vulnerable","Listed","","","","","","","Vulnerable","","","Vulnerable","",""
"Phalacrocorax (Phalacrocorax) carbo novaehollandiae|https://biodiversity.org.au/afd/taxa/fedb1dfe-37ad-4bd7-aa97-4509b2ac84be|Australasian Great Cormorant|Animalia|Phalacrocoracidae","Phalacrocorax (Phalacrocorax) carbo novaehollandiae","Stephens, 1826","subspecies","Animalia","Chordata","Aves","Pelecaniformes","Phalacrocoracidae","Phalacrocorax","Australasian Great Cormorant","2795","","","","","","","","","","","","","","",""
"Sternula nereis nereis|https://biodiversity.org.au/afd/taxa/5603b0c9-01b3-4e76-97ec-ab9761794b42|Australian Fairy Tern|Animalia|Laridae","Sternula nereis nereis","(Gould, 1843)","subspecies","Animalia","Chordata","Aves","Charadriiformes","Laridae","Sternula","Australian Fairy Tern","2756","","","","","Critically Endangered","","","","","","","","","",""
"Pseudobulweria rostrata|https://biodiversity.org.au/afd/taxa/a1a74b73-400b-434c-a83d-a183544ccfb1|Tahiti Petrel|Animalia|Procellariidae","Pseudobulweria rostrata","(Peale, 1848)","species","Animalia","Chordata","Aves","Procellariiformes","Procellariidae","Pseudobulweria","Tahiti Petrel","2753","","","","","","","","","","","","","","",""
"Amytornis (Amytornis) purnelli|https://biodiversity.org.au/afd/taxa/fb94838a-d799-4903-8357-fbbf02a94e22|Dusky Grasswren|Animalia|Maluridae","Amytornis (Amytornis) purnelli","(Mathews, 1914)","species","Animalia","Chordata","Aves","Passeriformes","Maluridae","Amytornis","Dusky Grasswren","2739","","","","","","","","","","","","","","",""
"Acanthiza (Geobasileus) iredalei|https://biodiversity.org.au/afd/taxa/2d9f120b-df18-4dda-a4e4-c7295f517758|Slender-billed Thornbill|Animalia|Acanthizidae","Acanthiza (Geobasileus) iredalei","Mathews, 1911","species","Animalia","Chordata","Aves","Passeriformes","Acanthizidae","Acanthiza","Slender-billed Thornbill","2734","","","","","","","","","","","","","","",""
"Gygis alba|https://biodiversity.org.au/afd/taxa/7f6ff7d7-be3c-45c5-90bd-fd95b8815af3|White Tern|Animalia|Laridae","Gygis alba","(Sparrman, 1786)","species","Animalia","Chordata","Aves","Charadriiformes","Laridae","Gygis","White Tern","2708","","","","","","","","","","","","Vulnerable","","",""
"Pedionomus torquatus|https://biodiversity.org.au/afd/taxa/30b4b2e5-0d5b-46cb-bddb-a2137a35fa2c|Plains Wanderer|Animalia|Pedionomidae","Pedionomus torquatus","Gould, 1840","species","Animalia","Chordata","Aves","Charadriiformes","Pedionomidae","Pedionomus","Plains Wanderer","2699","","Endangered","","","Critically Endangered","","","","Critically Endangered","Critically Endangered","Critically Endangered","Endangered","","",""
"Geoffroyus geoffroyi|https://biodiversity.org.au/afd/taxa/d114e2c0-cef8-47a6-8775-29b2a423ec38|Red-cheeked Parrot|Animalia|Psittacidae","Geoffroyus geoffroyi","(Bechstein, 1811)","species","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Geoffroyus","Red-cheeked Parrot","2695","","","","","","","","","","","","","","",""
"Podargus ocellatus|https://biodiversity.org.au/afd/taxa/7c69d5ac-429e-4582-8432-f9d483374e5f|Marbled Frogmouth|Animalia|Podargidae","Podargus ocellatus","Quoy & Gaimard, 1830","species","Animalia","Chordata","Aves","Caprimulgiformes","Podargidae","Podargus","Marbled Frogmouth","2686","","","","","","","","","","","","Vulnerable","","",""
"Diomedea antipodensis antipodensis|https://biodiversity.org.au/afd/taxa/76367519-6925-4447-a64e-0023b4de76e3|Eastern Antipodean Albatross|Animalia|Diomedeidae","Diomedea antipodensis antipodensis","Robertson & Warham, 1992","subspecies","Animalia","Chordata","Aves","Procellariiformes","Diomedeidae","Diomedea","Eastern Antipodean Albatross","2685","","","Listed","","","","","","","Vulnerable","","Vulnerable","Migratory","",""
"Neophema (Neonanodes) chrysogaster|https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8|Orange-bellied Parrot|Animalia|Psittacidae","Neophema (Neonanodes) chrysogaster","(Latham, 1790)","species","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","Orange-bellied Parrot","2685","","Endangered","","","Critically Endangered","","","Endangered","","Critically Endangered","","Critically Endangered","","",""
"Phonygammus keraudrenii|https://biodiversity.org.au/afd/taxa/65820fa6-c528-44db-8359-72f37097ae1b|Trumpet Manucode|Animalia|Paradisaeidae","Phonygammus keraudrenii","(Lesson & Garnot, 1826)","species","Animalia","Chordata","Aves","Passeriformes","Paradisaeidae","Phonygammus","Trumpet Manucode","2660","","","","","","","","","","","","","","",""
"Larus pacificus georgii|https://biodiversity.org.au/afd/taxa/0e44e02c-37c4-4565-9138-fbea2394f479|West Coast Pacific Gull|Animalia|Laridae","Larus pacificus georgii","P.P. King, 1826","subspecies","Animalia","Chordata","Aves","Charadriiformes","Laridae","Larus","West Coast Pacific Gull","2649","","","","","","","","","","","","","","",""
"Pachycephala (Timixos) rufogularis|https://biodiversity.org.au/afd/taxa/bc33a603-3b2b-44d3-a5d7-12485e4533c7|Red-lored Whistler|Animalia|Pachycephalidae","Pachycephala (Timixos) rufogularis","Gould, 1841","species","Animalia","Chordata","Aves","Passeriformes","Pachycephalidae","Pachycephala","Red-lored Whistler","2643","","Rare","","","Vulnerable","","","","","Vulnerable","","Critically Endangered","","",""
"Alauda arvensis arvensis|https://biodiversity.org.au/afd/taxa/f0266b4f-492d-484c-96a9-2c2a211d9d93|European Eurasian Skylark|Animalia|Alaudidae","Alauda arvensis arvensis","Linnaeus, 1758","subspecies","Animalia","Chordata","Aves","Passeriformes","Alaudidae","Alauda","European Eurasian Skylark","2632","","","","","","","","","","","","","","",""
"Cacomantis (Vidgenia) flabelliformis flabelliformis|https://biodiversity.org.au/afd/taxa/df30b4b9-c358-480b-bf42-288e5e6fdd4a|Australian Fan-tailed Cuckoo|Animalia|Cuculidae","Cacomantis (Vidgenia) flabelliformis flabelliformis","(Latham, 1801)","subspecies","Animalia","Chordata","Aves","Cuculiformes","Cuculidae","Cacomantis","Australian Fan-tailed Cuckoo","2622","","","","","","","","","","","","","","",""
"Peltohyas australis|https://biodiversity.org.au/afd/taxa/5018bf3f-2787-4822-bc74-aa5c16aef9a2|Inland Dotterel|Animalia|Charadriidae","Peltohyas australis","(Gould, 1841)","species","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Peltohyas","Inland Dotterel","2617","","","","","Vulnerable","","","","","","","","","",""
"Gallus gallus|https://biodiversity.org.au/afd/taxa/426f7c7a-fb95-49cc-989d-4fab897aa9d1|Red Junglefowl|Animalia|Phasianidae","Gallus gallus","(Linnaeus, 1758)","species","Animalia","Chordata","Aves","Galliformes","Phasianidae","Gallus","Red Junglefowl","2610","","","","","","","","","","","","","","",""
"Todiramphus (Todiramphus) sanctus sanctus|https://biodiversity.org.au/afd/taxa/320295c7-41ae-4654-b771-c544650a4da1|Australian Sacred Kingfisher|Animalia|Alcedinidae","Todiramphus (Todiramphus) sanctus sanctus","(Vigors & Horsfield, 1827)","subspecies","Animalia","Chordata","Aves","Coraciiformes","Alcedinidae","Todiramphus","Australian Sacred Kingfisher","2597","","","","","","","","","","","","","","",""
"Accipiter|https://biodiversity.org.au/afd/taxa/67b01f4a-b75c-4b99-8f84-a9bda5c812f7||Animalia|Accipitridae","Accipiter","Brisson, 1760","genus","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Accipiter","","2587","","","","","","","","Endangered","","","","","","",""
"Poodytes gramineus goulburni|https://biodiversity.org.au/afd/taxa/14ebcfdb-af07-4225-9662-c0d3fcb475c2|Eastern Little Grassbird|Animalia|Locustellidae","Poodytes gramineus goulburni","(Mathews, 1912)","subspecies","Animalia","Chordata","Aves","Passeriformes","Locustellidae","Poodytes","Eastern Little Grassbird","2551","","","","","","","","","","","","","","",""
"Tregellasia leucops|https://biodiversity.org.au/afd/taxa/cff38f1c-0118-4676-8cfb-ab894a5beae9|White-faced Robin|Animalia|Petroicidae","Tregellasia leucops","(Salvadori, 1875)","species","Animalia","Chordata","Aves","Passeriformes","Petroicidae","Tregellasia","White-faced Robin","2538","","","","","","","","","","","","","","",""
"Barnardius zonarius zonarius|https://biodiversity.org.au/afd/taxa/744f944d-e7ca-4455-a41b-f19b3186994e|Port Lincoln Parrot|Animalia|Psittacidae","Barnardius zonarius zonarius","(Shaw, 1805)","subspecies","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Barnardius","Port Lincoln Parrot","2534","","","","","","","","","","","","","","",""
"Pterodroma (Cookilaria) nigripennis|https://biodiversity.org.au/afd/taxa/ec7762cd-f006-488b-8edc-82ab464764fc|Black-winged Petrel|Animalia|Procellariidae","Pterodroma (Cookilaria) nigripennis","(Rothschild, 1893)","species","Animalia","Chordata","Aves","Procellariiformes","Procellariidae","Pterodroma","Black-winged Petrel","2527","","","","","","","","","","","","Vulnerable","","",""
"Geophaps (Geophaps) smithii smithii|https://biodiversity.org.au/afd/taxa/71feaa45-8cd2-4d09-968a-94baf51cdad6|Eastern Partridge Pigeon|Animalia|Columbidae","Geophaps (Geophaps) smithii smithii","(Jardine & Selby, 1830)","subspecies","Animalia","Chordata","Aves","Columbiformes","Columbidae","Geophaps","Eastern Partridge Pigeon","2523","","","","","","","","","","","Vulnerable","","","",""
"Calidris pugnax|https://biodiversity.org.au/afd/taxa/177fbe63-4e52-4dd1-9f05-cf64ab8c48c8|Ruff|Animalia|Scolopacidae","Calidris pugnax","(Linnaeus, 1758)","species","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Ruff","2518","Listed","Rare","Listed","Listed","","Listed","","","","","","","Migratory","",""
"Turnix (Austroturnix) varius varius|https://biodiversity.org.au/afd/taxa/47a2cec6-b4db-404d-80bb-6da1547e8985|Painted Button-quail|Animalia|Turnicidae","Turnix (Austroturnix) varius varius","(Latham, 1801)","subspecies","Animalia","Chordata","Aves","Turniciformes","Turnicidae","Turnix","Painted Button-quail","2492","","","","","","","","","","","","","","",""
"Ashbyia lovensis|https://biodiversity.org.au/afd/taxa/402e4505-d55b-410f-bb04-d5d05e2de3a6|Gibberbird|Animalia|Meliphagidae","Ashbyia lovensis","(Ashby, 1911)","species","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Ashbyia","Gibberbird","2481","","","","","","","","","","","","","","",""
"Melithreptus (Eidopsarus) gularis gularis|https://biodiversity.org.au/afd/taxa/5ae49193-9e02-4a8d-a573-112cbf35c350|Black-chinned Honeyeater (eastern)|Animalia|Meliphagidae","Melithreptus (Eidopsarus) gularis gularis","(Gould, 1837)","subspecies","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Melithreptus","Black-chinned Honeyeater (eastern)","2480","","","","","","","","","","","","","","",""
"Anthochaera (Xanthomyza)|https://biodiversity.org.au/afd/taxa/cd0a45f1-c6ce-4def-ab64-f38f01126ac9||Animalia|Meliphagidae","Anthochaera (Xanthomyza)","Swainson, 1837","subgenus","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Anthochaera","","2472","","","","","","","","","","","","","","",""
"Climacteris (Climacteris) melanurus melanurus|https://biodiversity.org.au/afd/taxa/e27d1f49-d3c9-44aa-981e-229da5540c96|Northern Black-tailed Treecreeper|Animalia|Climacteridae","Climacteris (Climacteris) melanurus melanurus","Gould, 1843","subspecies","Animalia","Chordata","Aves","Passeriformes","Climacteridae","Climacteris","Northern Black-tailed Treecreeper","2453","","","","","","","","","","","","","","",""
"Daphoenositta (Neositta) chrysoptera pileata|https://biodiversity.org.au/afd/taxa/ff0b4f89-1665-4da4-a96e-464fd74503fd|Black-capped Sittella|Animalia|Neosittidae","Daphoenositta (Neositta) chrysoptera pileata","(Gould, 1838)","subspecies","Animalia","Chordata","Aves","Passeriformes","Neosittidae","Daphoenositta","Black-capped Sittella","2435","","","","","","","Vulnerable","","","","","Vulnerable","","",""
"Acanthiza (Acanthiza) pusilla samueli|https://biodiversity.org.au/afd/taxa/016411bc-724a-4665-a9a9-02e4de3c66de|Mount Lofty Ranges Brown Thornbill|Animalia|Acanthizidae","Acanthiza (Acanthiza) pusilla samueli","Mathews, 1913","subspecies","Animalia","Chordata","Aves","Passeriformes","Acanthizidae","Acanthiza","Mount Lofty Ranges Brown Thornbill","2427","","","","","","","","","","","","","","",""
"Puffinus (Puffinus) assimilis|https://biodiversity.org.au/afd/taxa/904b1a86-2387-41b7-b8ea-15ccca874a73|Little Shearwater|Animalia|Procellariidae","Puffinus (Puffinus) assimilis","Gould, 1838","species","Animalia","Chordata","Aves","Procellariiformes","Procellariidae","Puffinus","Little Shearwater","2422","","","","","","","","","","","","Vulnerable","","",""
"Limnodromus semipalmatus|https://biodiversity.org.au/afd/taxa/40d07e9c-276c-4dae-8691-813785a3b3e1|Asian Dowitcher|Animalia|Scolopacidae","Limnodromus semipalmatus","(Blyth, 1848)","species","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Limnodromus","Asian Dowitcher","2418","Listed","","Listed","Listed","","Listed","","","Vulnerable","Vulnerable","","Vulnerable","Migratory","",""
"Geophaps (Geophaps) smithii|https://biodiversity.org.au/afd/taxa/d10e0bb8-67b3-4d15-8b03-dc11211f7b20|Partridge Pigeon|Animalia|Columbidae","Geophaps (Geophaps) smithii","(Jardine & Selby, 1830)","species","Animalia","Chordata","Aves","Columbiformes","Columbidae","Geophaps","Partridge Pigeon","2384","","","","","","","","","","","Vulnerable","","","",""
"Pelecanoides|https://biodiversity.org.au/afd/taxa/a7acf25c-f2b8-445c-9f20-c3454e80a50a||Animalia|Procellariidae","Pelecanoides","Lacépède, 1799","genus","Animalia","Chordata","Aves","Procellariiformes","Procellariidae","Pelecanoides","","2382","","","","","","","","","","","","","","",""
"Lugensa brevirostris|https://biodiversity.org.au/afd/taxa/1d550693-3b0c-4468-9e53-ff314b79f9d5|Kerguelen Petrel|Animalia|Procellariidae","Lugensa brevirostris","(Lesson, 1831)","species","Animalia","Chordata","Aves","Procellariiformes","Procellariidae","Lugensa","Kerguelen Petrel","2340","","","","","","","","","","","","","","",""
"Petrophassa rufipennis|https://biodiversity.org.au/afd/taxa/582daa11-9ef0-4e6b-a67d-95d5f1842ce3|Chestnut-quilled Rock-pigeon|Animalia|Columbidae","Petrophassa rufipennis","Collett, 1898","species","Animalia","Chordata","Aves","Columbiformes","Columbidae","Petrophassa","Chestnut-quilled Rock-pigeon","2328","","","","","","","","","","","","","","",""
"Stercorarius|https://biodiversity.org.au/afd/taxa/e24d52ea-cb74-4593-b249-9bc22d499059||Animalia|Stercorariidae","Stercorarius","Brisson, 1760","genus","Animalia","Chordata","Aves","Charadriiformes","Stercorariidae","Stercorarius","","2320","","","","","","","","","","","","","","",""
"Arses lorealis|https://biodiversity.org.au/afd/taxa/47270682-bd1f-4d64-8138-d5d521e74bc0|Frill-necked Monarch|Animalia|Monarchidae","Arses lorealis","De Vis, 1895","species","Animalia","Chordata","Aves","Passeriformes","Monarchidae","Arses","Frill-necked Monarch","2309","","","","","","","","","","","","","","",""
"Cacomantis (Vidgenia) castaneiventris|https://biodiversity.org.au/afd/taxa/b77e661c-e113-42f6-9004-357d2e4685e6|Chestnut-breasted Cuckoo|Animalia|Cuculidae","Cacomantis (Vidgenia) castaneiventris","(Gould, 1867)","species","Animalia","Chordata","Aves","Cuculiformes","Cuculidae","Cacomantis","Chestnut-breasted Cuckoo","2286","","","","","","","","","","","","","","",""
"Zosterops lateralis lateralis|https://biodiversity.org.au/afd/taxa/7e7dfe0b-e527-4c3f-a8a7-74d049e0eb3f|Tasmanian Silvereye|Animalia|Zosteropidae","Zosterops lateralis lateralis","(Latham, 1801)","subspecies","Animalia","Chordata","Aves","Passeriformes","Zosteropidae","Zosterops","Tasmanian Silvereye","2279","","","","","","","","","","","","","","",""
